dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.848299,11.812667,8.479500,2.079540,-2.177620,2.173342,2.668105
0.020000,3.811943,11.831045,8.520237,2.036859,-2.134033,2.179391,2.679057
0.020000,3.776138,11.848654,8.560139,1.995054,-2.090290,2.187137,2.690054
0.020000,3.740879,11.865514,8.599221,1.954122,-2.046587,2.185149,2.701085
0.020000,3.706164,11.881646,8.637502,1.914046,-2.003786,2.140023,2.712134
0.020000,3.671986,11.897071,8.674999,1.874843,-1.960141,2.182244,2.723191
0.020000,3.638343,11.911809,8.711728,1.836472,-1.918563,2.078909,2.734242
0.020000,3.605231,11.925881,8.747707,1.798944,-1.876390,2.108652,2.745276
0.020000,3.572644,11.939308,8.782952,1.762235,-1.835466,2.046217,2.756279
0.020000,3.540578,11.952110,8.817478,1.726321,-1.795678,1.989407,2.767241
0.020000,3.509030,11.964306,8.851302,1.691183,-1.756937,1.937025,2.778150
0.020000,3.477995,11.975918,8.884438,1.656796,-1.719310,1.881369,2.788993
0.020000,3.447470,11.986965,8.916901,1.623139,-1.682847,1.823143,2.799762
0.020000,3.417450,11.997466,8.948704,1.590188,-1.647585,1.763085,2.810445
0.020000,3.387931,12.007441,8.979863,1.557917,-1.613546,1.701952,2.821033
0.020000,3.358911,12.016908,9.010388,1.526249,-1.583400,1.507314,2.831515
0.020000,3.330386,12.025885,9.040292,1.495240,-1.550463,1.646840,2.841883
0.020000,3.302353,12.034391,9.069588,1.464762,-1.523876,1.329349,2.852129
0.020000,3.274808,12.042443,9.098285,1.434871,-1.494555,1.466083,2.862243
0.020000,3.247750,12.050059,9.126395,1.405473,-1.469920,1.231722,2.872220
0.020000,3.221177,12.057255,9.153925,1.376532,-1.447043,1.143847,2.882051
0.020000,3.195085,12.064048,9.180886,1.348060,-1.423573,1.173511,2.891730
0.020000,3.169474,12.070455,9.207286,1.319998,-1.403096,1.023830,2.901251
0.020000,3.144342,12.076489,9.233133,1.292318,-1.384032,0.953214,2.910609
0.020000,3.119689,12.082168,9.258432,1.264960,-1.367871,0.808072,2.919798
0.020000,3.095512,12.087506,9.283190,1.237925,-1.351740,0.806518,2.928813
0.020000,3.071812,12.092517,9.307415,1.211210,-1.335774,0.798299,2.937650
0.020000,3.048589,12.097215,9.331109,1.184704,-1.325297,0.523889,2.946306
0.020000,3.025841,12.101615,9.354278,1.158465,-1.311955,0.667090,2.954777
0.020000,3.003570,12.105729,9.376926,1.132380,-1.304263,0.384564,2.963061
0.020000,2.981776,12.109571,9.399056,1.106524,-1.292797,0.573313,2.971154
0.020000,2.960459,12.113153,9.420672,1.080802,-1.286103,0.334704,2.979054
0.020000,2.939620,12.116488,9.441776,1.055178,-1.281159,0.247194,2.986760
0.020000,2.919261,12.119587,9.462369,1.029681,-1.274886,0.313638,2.994269
0.020000,2.899382,12.122463,9.482455,1.004282,-1.269931,0.247751,3.001582
0.020000,2.879986,12.125126,9.502033,0.978912,-1.268529,0.070130,3.008695
0.020000,2.861073,12.127588,9.521106,0.953620,-1.264591,0.196870,3.015610
0.020000,2.842645,12.129859,9.539673,0.928384,-1.261797,0.139715,3.022325
0.020000,2.824703,12.131950,9.557737,0.903165,-1.260924,0.043648,3.028840
0.020000,2.807251,12.133870,9.575294,0.877885,-1.264038,-0.155713,3.035155
0.020000,2.790288,12.135630,9.592348,0.852701,-1.259199,0.241991,3.041270
0.020000,2.773818,12.137239,9.608896,0.827414,-1.264343,-0.257232,3.047185
0.020000,2.757842,12.138705,9.624939,0.802135,-1.263946,0.019889,3.052900
0.020000,2.742363,12.140039,9.640476,0.776845,-1.264488,-0.027146,3.058417
0.020000,2.727382,12.141248,9.655506,0.751497,-1.267425,-0.146829,3.063736
0.020000,2.712901,12.142340,9.670028,0.726089,-1.270374,-0.147451,3.068857
0.020000,2.698923,12.143324,9.684040,0.700624,-1.273262,-0.144413,3.073781
0.020000,2.685450,12.144207,9.697542,0.675103,-1.276021,-0.137914,3.078510
0.020000,2.672483,12.144996,9.710533,0.649532,-1.278584,-0.128159,3.083043
0.020000,2.660025,12.145700,9.723011,0.623914,-1.280891,-0.115359,3.087383
0.020000,2.648077,12.146323,9.734976,0.598224,-1.284496,-0.180255,3.091529
0.020000,2.636642,12.146873,9.746423,0.572385,-1.291946,-0.372496,3.095483
0.020000,2.625720,12.147357,9.757356,0.546632,-1.287648,0.214914,3.099247
0.020000,2.615316,12.147779,9.767768,0.520615,-1.300838,-0.659527,3.102820
0.020000,2.605429,12.148146,9.777662,0.494703,-1.295619,0.260949,3.106204
0.020000,2.596061,12.148462,9.787036,0.468657,-1.302302,-0.334149,3.109401
