dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.388496,1.446313,4.901014,0.725349,-1.327597,2.756906,3.611793
0.020000,0.375979,1.440047,4.915012,0.699899,-1.272525,2.753600,3.599579
0.020000,0.363824,1.434147,4.928522,0.675544,-1.217721,2.740206,3.587342
0.020000,0.352019,1.428594,4.941568,0.652272,-1.163628,2.704622,3.575099
0.020000,0.340552,1.423371,4.954169,0.630073,-1.109904,2.686226,3.562866
0.020000,0.329408,1.418458,4.966348,0.608929,-1.057247,2.632820,3.550656
0.020000,0.318575,1.413840,4.978124,0.588807,-1.006088,2.557955,3.538487
0.020000,0.308041,1.409499,4.989518,0.569693,-0.955680,2.520425,3.526373
0.020000,0.297791,1.405420,5.000549,0.551552,-0.907080,2.429983,3.514328
0.020000,0.287815,1.401587,5.011236,0.534341,-0.860521,2.327953,3.502366
0.020000,0.278100,1.397987,5.021597,0.518037,-0.815207,2.265684,3.490501
0.020000,0.268634,1.394606,5.031648,0.502595,-0.772090,2.155886,3.478745
0.020000,0.259405,1.391431,5.041408,0.487974,-0.731038,2.052603,3.467110
0.020000,0.250404,1.388450,5.050890,0.474124,-0.692516,1.926073,3.455608
0.020000,0.241618,1.385652,5.060111,0.461011,-0.655668,1.842402,3.444251
0.020000,0.233039,1.383026,5.069082,0.448591,-0.620980,1.734392,3.433047
0.020000,0.224658,1.380562,5.077818,0.436795,-0.589817,1.558170,3.422006
0.020000,0.216466,1.378250,5.086331,0.425612,-0.559137,1.533996,3.411138
0.020000,0.208455,1.376083,5.094630,0.414958,-0.532702,1.321761,3.400450
0.020000,0.200617,1.374052,5.102726,0.404815,-0.507174,1.276374,3.389950
0.020000,0.192947,1.372149,5.110629,0.395128,-0.484312,1.143121,3.379644
0.020000,0.185439,1.370367,5.118346,0.385853,-0.463786,1.026296,3.369540
0.020000,0.178087,1.368700,5.125885,0.376946,-0.445313,0.923667,3.359641
0.020000,0.170886,1.367141,5.133252,0.368370,-0.428797,0.825787,3.349953
0.020000,0.163833,1.365684,5.140454,0.360079,-0.414551,0.712305,3.340480
0.020000,0.156925,1.364325,5.147494,0.352031,-0.402425,0.606304,3.331227
0.020000,0.150158,1.363058,5.154379,0.344222,-0.390454,0.598548,3.322195
0.020000,0.143531,1.361878,5.161110,0.336558,-0.383187,0.363317,3.313388
0.020000,0.137042,1.360781,5.167691,0.329076,-0.374119,0.453401,3.304809
0.020000,0.130689,1.359762,5.174125,0.321705,-0.368530,0.279452,3.296458
0.020000,0.124472,1.358817,5.180414,0.314407,-0.364901,0.181477,3.288337
0.020000,0.118391,1.357943,5.186557,0.307193,-0.360682,0.210938,3.280447
0.020000,0.112445,1.357135,5.192558,0.300022,-0.358584,0.104912,3.272790
0.020000,0.106635,1.356390,5.198415,0.292873,-0.357424,0.057972,3.265364
0.020000,0.100962,1.355705,5.204130,0.285708,-0.358256,-0.041564,3.258170
0.020000,0.095427,1.355077,5.209700,0.278546,-0.358118,0.006883,3.251209
0.020000,0.090030,1.354501,5.215128,0.271365,-0.359062,-0.047183,3.244478
0.020000,0.084774,1.353976,5.220410,0.264102,-0.363109,-0.202371,3.237979
0.020000,0.079660,1.353498,5.225546,0.256830,-0.363623,-0.025710,3.231709
0.020000,0.074690,1.353064,5.230535,0.249438,-0.369619,-0.299801,3.225669
0.020000,0.069866,1.352671,5.235375,0.242009,-0.371452,-0.091645,3.219856
0.020000,0.065189,1.352318,5.240065,0.234489,-0.375977,-0.226263,3.214270
0.020000,0.060663,1.352000,5.244603,0.226874,-0.380725,-0.237377,3.208909
